# ----------------------------------------
# chohama-main
# chohama-Weekly-report-自由形式 1
# 20260620-20260627
# ----------------------------------------

,,セグメント,すべてのユーザー,すべてのユーザー,すべてのユーザー,すべてのユーザー,すべてのユーザー,オーガニック トラフィック,オーガニック トラフィック,オーガニック トラフィック,オーガニック トラフィック,オーガニック トラフィック,モバイル トラフィック,モバイル トラフィック,モバイル トラフィック,モバイル トラフィック,モバイル トラフィック,ウェブのトラフィック,ウェブのトラフィック,ウェブのトラフィック,ウェブのトラフィック,ウェブのトラフィック
ページ タイトル,ランディング ページ + クエリ文字列,新規 / 既存,総ユーザー数,アクティブ ユーザー,表示回数,セッションあたりの平均エンゲージメント時間,直帰率,総ユーザー数,アクティブ ユーザー,表示回数,セッションあたりの平均エンゲージメント時間,直帰率,総ユーザー数,アクティブ ユーザー,表示回数,セッションあたりの平均エンゲージメント時間,直帰率,総ユーザー数,アクティブ ユーザー,表示回数,セッションあたりの平均エンゲージメント時間,直帰率
,,,223,213,393,13.85483870967742,0.7862903225806451,197,189,319,14.582568807339449,0.7844036697247706,128,122,226,13.503401360544217,0.782312925170068,95,91,165,14.366336633663366,0.7722772277227723,総計
浜名湖の釣り禁止エリア・漁業権・マナーまとめ｜知って安心の基礎ルール解説 | 釣！浜名湖,/blog/guide/beginner/hamanako-fishing-rules-and-manners/,new,34,34,34,0,0.9705882352941176,33,33,33,0,0.9696969696969697,27,27,27,0,1,7,7,7,0,0.8571428571428571
浜名湖アジング＆ライトゲーム～夜の港を遊び尽くす繊細メソッド～ | 釣！浜名湖,/points/ajing-fukabori/,new,4,4,5,37.75,0.25,4,4,5,37.75,0.25,3,3,4,50.333333333333336,0,1,1,1,0,1
【保存版】浜名湖のファミリー＆車横付け釣りポイント厳選6選！安心・安全な釣り場ガイド | 釣！浜名湖,/points/family-car-points/,new,4,4,5,0,0.5,2,2,3,0,0.5,2,2,3,0,0.5,2,2,2,0,0.5
網干場（舞阪港）～表浜名湖の釣りポイント紹介～ | 釣！浜名湖,/points/amihosiba/,new,6,5,6,0,1,0,0,0,0,0,6,5,6,0,1,0,0,0,0,0
【浜名湖エリア別攻略】表・中・奥で異なる塩分濃度とターゲットの法則 | 釣！浜名湖,/blog/guide/theory/area-strategy-theory/,new,3,3,3,0,1,3,3,3,0,1,1,1,1,0,1,2,2,2,0,1
【浜名湖ボート釣り入門】レンタルボートで広大な湖を遊び尽くす！初心者向けガイド | 釣！浜名湖,/blog/guide/method/hamanako-boat-fishing/,new,3,3,3,0,1,3,3,3,0,1,0,0,0,0,0,3,3,3,0,1
はまゆう大橋｜広大なシャローフラットが生むキビレ・クロダイの回遊ポイント | 釣！浜名湖,/points/hamayu-ohashi/,new,3,3,3,0,1,3,3,3,0,1,3,3,3,0,1,0,0,0,0,0
中之島（浜名湖大橋）～表浜名湖のウェーディング聖地を紹介～ | 釣！浜名湖,/points/nakanoshima/,new,3,3,4,17.666666666666668,0.6666666666666666,3,3,4,17.666666666666668,0.6666666666666666,3,3,4,17.666666666666668,0.6666666666666666,0,0,0,0,0
車でいきたくなる！浜名湖の釣りスポット12選【エリア別まとめ】 | 釣！浜名湖,/points/drive-fishing-spots/,new,3,3,4,129,0,3,3,4,129,0,2,2,3,0,0,1,1,1,387,0
【浜名湖発祥】伝統の弁天流し釣り完全ガイド｜激流を攻略する秘策 | 釣！浜名湖,/blog/benten-nagashi-fishing/,new,3,3,3,28,0.6666666666666666,2,2,2,42,0.5,2,2,2,42,0.5,1,1,1,0,1
内山海岸（うちやまかいがん）｜中浜名湖の広大なシャローを攻める！ウェーディング＆チニングの桃源郷 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,3,3,4,132.33333333333334,0,2,2,2,157.5,0,1,1,2,82,0,2,2,2,157.5,0
春の弁天島・中之島マゴチ攻略！潮干狩りシーズンの「砂煙待ち伏せ」ちょい投げ術 | 釣！浜名湖,/blog/bentenjima/,new,3,3,4,5.75,0.75,2,2,2,0,1,2,2,3,7.666666666666667,0.6666666666666666,1,1,1,0,1
都田川河口（みやこだがわ）｜浜名湖NO.1のハゼ釣りの聖地！汽水域の王者・ハゼとシーバスを完全攻略 | 釣！浜名湖,/points/miyakodagawa/,new,3,3,4,11.75,0.5,1,1,2,0,0.5,3,3,4,11.75,0.5,0,0,0,0,0
【アジフライ】釣りたてアジでサクサク極上フライ！下味から揚げ方のコツまで | 釣！浜名湖,/blog/cooking/aji-furai-recipe/,new,2,2,3,0,0.5,2,2,3,0,0.5,1,1,2,0,0,1,1,1,0,1
【初心者必見】浜名湖のカサゴ・穴釣り＆探り釣り入門ガイド | 釣！浜名湖,/blog/mebaru-kasago-beginner/,new,2,2,2,0,1,2,2,2,0,1,2,2,2,0,1,0,0,0,0,0
【実踏調査】浜名湖の駐車場・トイレ完備ポイントマップ：安心の釣行ガイド | 釣！浜名湖,/blog/parking-toilet-guide/,new,2,2,2,0,1,2,2,2,0,1,0,0,0,0,0,2,2,2,0,1
【浜名湖攻略】夜釣りの光と集魚の科学｜集魚灯にプランクトンが集まり大物が寄る理由 | 釣！浜名湖,/blog/guide/theory/night-fishing-light/,new,2,2,2,0,1,2,2,2,0,1,1,1,1,0,1,1,1,1,0,1
ボートレース浜名湖周辺～表浜名湖のボート釣りポイント紹介～ | 釣！浜名湖,/blog/guide/beginner/hamanako-rainy-day-fishing/,new,2,2,2,0,0,2,2,2,0,0,1,1,1,0,0,1,1,1,0,0
新居弁天海釣公園（表浜名湖）の釣りポイント完全解説｜T字堤防が織りなす「サビキ釣りの聖地」 | 釣！浜名湖,/points/ajing-fukabori/,new,2,2,2,47,0,2,2,2,47,0,2,2,2,47,0,0,0,0,0,0
村櫛海水浴場（むらくしかいすいよくじょう）｜広大な浅瀬と航路が交差する中浜名湖の万能ポイント | 釣！浜名湖,/points/murakushi-kaisuiyoku/,new,2,2,2,0,1,2,2,2,0,1,0,0,0,0,0,2,2,2,0,1
浜名湖でおすすめのウェーディングポイント10選と注意点 | 釣！浜名湖,/points/wading-points/,established,2,2,3,0,0,2,2,3,0,0,2,2,3,0,0,0,0,0,0,0
浜名湖でおすすめのウェーディングポイント10選と注意点 | 釣！浜名湖,/points/wading-points/,new,2,2,2,62.5,0.5,2,2,2,62.5,0.5,2,2,2,62.5,0.5,0,0,0,0,0
浜名湖ハゼ釣り完全攻略ガイド｜聖地・都田川から落ちハゼの名所まで徹底解剖 | 釣！浜名湖,/points/haze-fukabori/,new,2,2,2,0,1,2,2,2,0,1,0,0,0,0,0,2,2,2,0,1
浜名湖メジナ（寒グレ）完全攻略｜激流の中の「コマセワーク」と「同調」の真髄 | 釣！浜名湖,/points/mejina-fukabori/,new,2,2,3,0,1,2,2,3,0,1,2,2,3,0,1,0,0,0,0,0
雄踏町山崎（ゆうとうちょうやまざき）｜車横付けOK！中浜名湖が誇る「機動力抜群」の投げ釣り聖地 | 釣！浜名湖,/points/drive-fishing-spots/,new,2,2,2,0,0,2,2,2,0,0,1,1,1,0,0,1,1,1,0,0
【浜名湖・ウキ釣り】フカセ釣りでクロダイを仕留める！激流と二枚潮を攻略する理論 | 釣！浜名湖,/blog/guide/method/fukase-fishing/,new,3,2,3,0,1,3,2,3,0,1,2,1,2,0,1,0,0,0,0,0
ポコちゃん海岸（三ヶ日）の釣りポイント完全解説｜親子で楽しむハゼ釣りとカヤックのエントランス | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,2,2,2,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0
浜名湖チニング完全解説～クロダイ・キビレを「トップ」と「ボトム」で仕留める最新メソッド～ | 釣！浜名湖,/points/chining-fukabori/,established,2,2,3,0,0.5,1,1,2,0,0,1,1,1,0,1,1,1,2,0,0
釣り場ポイント | 釣！浜名湖,/points/,new,2,2,2,0,0.5,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1
6月の浜名湖釣り完全ガイド｜梅雨のマダコ数釣りとチヌトップ開幕の初夏攻略 | 釣！浜名湖,/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
6月の浜名湖釣り完全ガイド｜梅雨のマダコ数釣りとチヌトップ開幕の初夏攻略 | 釣！浜名湖,/blog/6-month/,new,1,1,5,0,1,1,1,5,0,1,1,1,5,0,1,0,0,0,0,0
【キス攻略】数を伸ばす！ズル引きのスピードと多点掛けの秘訣 | 釣！浜名湖,/blog/kisu-tactics/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
【クロダイ実績ポイント】浜名湖・表から奥まで。狙うべき絶好ポイント | 釣！浜名湖,/blog/kurodai/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
【クロダイ実績ポイント】浜名湖・表から奥まで。狙うべき絶好ポイント | 釣！浜名湖,/points/nakanoshima/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
【タコ入門】堤防から簡単に狙える！マダコ釣りの始め方と基本仕掛け | 釣！浜名湖,/blog/june-tako-opening/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
【タコ実績ポイント】浜名湖・岸壁と根の周り。マダコが集まる地形 | 釣！浜名湖,/blog/june-tako-opening/,new,1,1,1,67,0,1,1,1,67,0,0,0,0,0,0,1,1,1,67,0
【ヒラメ・マゴチ入門】泳がせ釣りで高級魚をGET！基本の仕掛けと合わせの極意 | 釣！浜名湖,/blog/flatfish-beginner/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
【フラットルアー攻略】シャローと駆け上がりを射抜く！ワームとジグの使い分け | 釣！浜名湖,/blog/flatfish-points/,established,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
【フラット実績ポイント】浜名湖・湖内のブレイクと砂地。大物が寄る地形 | 釣！浜名湖,/blog/flatfish-points/,established,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
【フラット実績ポイント】浜名湖・湖内のブレイクと砂地。大物が寄る地形 | 釣！浜名湖,/blog/flatfish-points/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
【メジナ料理】磯臭さを消す工夫！お刺身から絶品ポワレまで | 釣！浜名湖,/blog/mejina-cooking/,new,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
【今切口エリア】浜名湖No.1人気ポイントをウザすぎるほど深掘り攻略 | 釣！浜名湖,/points/araibenten-umiduripark/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
【保存版】浜名湖で釣れる「毒魚・危険魚」見分け方帳｜刺された時の対処法 | 釣！浜名湖,/blog/guide/beginner/hamanako-poisonous-fish-guide/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
【保存版】浜名湖のファミリー＆車横付け釣りポイント厳選6選！安心・安全な釣り場ガイド | 釣！浜名湖,/points/drive-fishing-spots/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
【初心者向け】浜名湖ハゼ釣り入門！簡単な仕掛けと数釣りのコツ | 釣！浜名湖,/blog/haze/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
【浜名湖のエサ自販機ガイド】深夜・早朝の強い味方！設置場所まとめ | 釣！浜名湖,/blog/bait-vending-machines/,new,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
【浜名湖タコ釣り】初夏は数釣りのチャンス！堤防の実績ポイント5選 | 釣！浜名湖,/blog/june-tako-opening/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
【浜名湖ハゼクラ】ルアーでハゼを釣る！8月の始め方とおすすめタックル | 釣！浜名湖,/blog/hazekura-intro/,new,2,1,2,0,1,2,1,2,0,1,0,0,0,0,0,2,1,2,0,1
【浜名湖・SUPフィッシング】水面を歩く感覚で釣る！静寂のシャロー攻略ガイド | 釣！浜名湖,/blog/guide/method/hamanako-sup-fishing/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
【浜名湖・釣法攻略】ターゲットから逆算する最適な釣り方ガイド | 釣！浜名湖,/blog/guide/method/,new,1,1,2,0,1,1,1,2,0,1,1,1,2,0,1,0,0,0,0,0
【浜名湖攻略】ちょい投げ・投げ釣り完全ガイド｜ハゼ・キス・カレイを狙い撃つ王道釣法 | 釣！浜名湖,/blog/guide/method/cho-nage-fishing/,new,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
【浜名湖攻略】カヤックフィッシング完全ガイド｜激流を避けて大物を狙う | 釣！浜名湖,/blog/hamanako-kayak-fishing/,established,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
【浜名湖攻略】ミャク釣り・ヘチ釣り｜足元のキワに潜む大物を直撃する最短距離の戦略 | 釣！浜名湖,/blog/guide/method/myaku-hechi-fishing/,new,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
【浜名湖攻略】激流・今切口を制覇する｜舞阪と新居の潮流と『ヨレ』の攻略理論 | 釣！浜名湖,/blog/guide/theory/imagiri-current-logic/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
【浜名湖攻略】濁りと水色を読む｜土濁りは爆釣で青潮は全滅する理由 | 釣！浜名湖,/blog/guide/beginner/hamanako-rainy-day-fishing/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
【浜名湖攻略】秋の「落ち」パターンを科学する｜水温低下で魚はどこへ消えるのか | 釣！浜名湖,/blog/guide/theory/autumn-fall-pattern/,new,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
【浜名湖発祥】伝統の弁天流し釣り完全ガイド｜激流を攻略する秘策 | 釣！浜名湖,/points/araibenten-umiduripark/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
【電車で行ける！】浜名湖・電車釣行スポット4選｜JR＆天竜浜名湖鉄道で行く車なし釣り完全ガイド | 釣！浜名湖,/blog/hamanako-train-fishing-spots/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
はまゆう大橋｜広大なシャローフラットが生むキビレ・クロダイの回遊ポイント | 釣！浜名湖,/points/chining-fukabori/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
イオンタウン湖西周辺・海浜公園（いおんたうんこさい）｜買い物ついでに手軽に釣れる？ファミリー・初心者向けの快適ポイント | 釣！浜名湖,/blog/guide/beginner/hamanako-rainy-day-fishing/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
サクラマル～赤鳥居を望むキビレ釣りの名所を徹底解説～ | 釣！浜名湖,/blog/ajing-guide/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
チヌトップの聖地！浜名湖クロダイ・キビレの「トップウォーター」完全攻略 | 釣！浜名湖,/blog/chinutop-july/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
ハゼの美味しい食べ方完全ガイド！至高の天ぷらと下処理のコツ | 釣！浜名湖,/blog/haze/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
ハゼ釣り攻略！ハゼクランクから深場の「落ちハゼ」攻略まで | 釣！浜名湖,/blog/haze/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
ボートレース浜名湖周辺～表浜名湖のボート釣りポイント紹介～ | 釣！浜名湖,/points/miyakodagawa/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
三ヶ日駅周辺（猪鼻湖北部）｜天龍浜名湖鉄道で行く！ノスタルジックなハゼ釣り名所と駅舎グルメ | 釣！浜名湖,/points/wading-points/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
中之島（浜名湖大橋）～表浜名湖のウェーディング聖地を紹介～ | 釣！浜名湖,/map/,new,1,1,1,83,0,1,1,1,83,0,0,0,0,0,0,1,1,1,83,0
乙女園（うなぎ観音）～表浜名湖の静かな釣り穴場を徹底解説～ | 釣！浜名湖,/blog/ajing-guide/,established,1,1,2,0,0,1,1,2,0,0,0,0,0,0,0,1,1,2,0,0
乙女園（うなぎ観音）～表浜名湖の静かな釣り穴場を徹底解説～ | 釣！浜名湖,/map/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
乙女園（うなぎ観音）～表浜名湖の静かな釣り穴場を徹底解説～ | 釣！浜名湖,/points/otomeen/,new,1,1,1,7,0,1,1,1,7,0,1,1,1,7,0,0,0,0,0,0
伊目（いめ）の釣りポイント解説｜広大なシャローが続くウェーディングの聖地 | 釣！浜名湖,/points/ime/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
佐久城跡周辺（猪鼻湖）の釣りポイント完全解説｜歴史と「急深」が育む大物回遊の要所 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,established,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
佐久城跡周辺（猪鼻湖）の釣りポイント完全解説｜歴史と「急深」が育む大物回遊の要所 | 釣！浜名湖,/points/wading-points/,established,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
佐久米海岸の釣りポイント完全解説｜ユリカモメ舞う駅前で「東名橋脚の巨大魚」を狙う | 釣！浜名湖,/map/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
古人見（こひとみ）ボートエリア｜「浜名湖のカリブ海」！白い砂地で極限のサイトフィッシング | 釣！浜名湖,/map/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
奥浜名湖ボートシーバス攻略｜橋脚撃ちとオープンエリアの「静と動」を制す | 釣！浜名湖,/points/ajing-fukabori/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
女河浦（めがうら）｜石畳と深場が隣接するキビレ・ハゼの隠れた名スポット | 釣！浜名湖,/points/chining-fukabori/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
女河浦（めがうら）｜石畳と深場が隣接するキビレ・ハゼの隠れた名スポット | 釣！浜名湖,/points/miyakodagawa/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
平松町（庄内湖）｜ハゼ釣りの聖地！「神の数釣り」とチヌトップが交差する奥浜名湖の至宝 | 釣！浜名湖,/blog/hamanako-kayak-fishing/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
弁天島海浜公園（表浜名湖）の釣りポイント完全解説｜世界一映える「赤鳥居」とリゾート・フィッシング | 釣！浜名湖,/blog/guide/beginner/hamanako-fishing-rules-and-manners/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
弁天島海浜公園（表浜名湖）の釣りポイント完全解説｜世界一映える「赤鳥居」とリゾート・フィッシング | 釣！浜名湖,/blog/june-tako-opening/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
弁天島海浜公園（表浜名湖）の釣りポイント完全解説｜世界一映える「赤鳥居」とリゾート・フィッシング | 釣！浜名湖,/map/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
新居弁天海釣公園のライブカメラ完全ガイド｜浜名湖の海況を釣行前にチェック | 釣！浜名湖,/blog/araibenten-live-camera/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
新居弁天海釣公園（表浜名湖）の釣りポイント完全解説｜T字堤防が織りなす「サビキ釣りの聖地」 | 釣！浜名湖,/blog/ajing-guide/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
新居弁天海釣公園（表浜名湖）の釣りポイント完全解説｜T字堤防が織りなす「サビキ釣りの聖地」 | 釣！浜名湖,/blog/june-tako-opening/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
新居弁天海釣公園（表浜名湖）の釣りポイント完全解説｜T字堤防が織りなす「サビキ釣りの聖地」 | 釣！浜名湖,/points/drive-fishing-spots/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
村櫛海水浴場（むらくしかいすいよくじょう）｜広大な浅瀬と航路が交差する中浜名湖の万能ポイント | 釣！浜名湖,/points/wading-points/,established,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
村櫛漁港（むらくしぎょこう）｜ビギナーやファミリーに最適！サヨリ・ハゼ釣りの超定番ポイント | 釣！浜名湖,/points/chining-fukabori/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
松見ヶ浦（まつみがうら）｜浜名湖最深部13m！冬のランカーシーバスと大物が潜む「深淵」の聖地 | 釣！浜名湖,/points/chining-fukabori/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
松見ヶ浦（まつみがうら）｜浜名湖最深部13m！冬のランカーシーバスと大物が潜む「深淵」の聖地 | 釣！浜名湖,/points/matsumigaura/,new,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
正太寺鼻（しょうたいじ）｜浜名湖屈指の急深岬！大型キビレ・カレイの聖地 | 釣！浜名湖,/points/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
正太寺鼻（しょうたいじ）｜浜名湖屈指の急深岬！大型キビレ・カレイの聖地 | 釣！浜名湖,/points/chining-fukabori/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
津々崎公園周辺｜猪鼻湖北部の門番！激流と12mディープが交差する「怪物の巣窟」を完全攻略 | 釣！浜名湖,/points/,new,1,1,2,0,0,1,1,2,0,0,1,1,2,0,0,0,0,0,0,0
浜名湖でサビキ釣りを楽しもう！おすすめのシーズン・釣り方・釣れる魚種とポイント解説 | 釣！浜名湖,/blog/guide/beginner/hamanako-sabiki-best-season/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
浜名湖で車横付けできる釣り場まとめ｜ファミリーフィッシングに最適なポイント | 釣！浜名湖,/blog/guide/beginner/hamanako-fishing-rules-and-manners/,new,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
浜名湖のイカ釣り完全ガイド｜アオリイカ＆コウイカの時期・ポイント・エギング攻略 | 釣！浜名湖,/blog/squid-complete/,new,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
浜名湖の夜釣り完全攻略ガイド｜オールシーズン対応の仕掛け・ポイント・安全対策 | 釣！浜名湖,/blog/yearly-fishing-calendar/,new,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
浜名湖の天気と浜松市の予報はなぜずれる？釣り前に必ず確認するローカル気象の読み方 | 釣！浜名湖,/blog/guide/theory/hamanako-weather-vs-hamamatsu/,new,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0
浜名湖の干潟サイトフィッシング｜湖上に立つ非日常！クロダイ・キビレのトップゲーム聖地 | 釣！浜名湖,/points/chining-fukabori/,established,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
浜名湖の釣り禁止エリア・漁業権・マナーまとめ｜知って安心の基礎ルール解説 | 釣！浜名湖,/blog/guide/beginner/hamanako-fishing-rules-and-manners/,established,1,1,3,0,0,1,1,3,0,0,1,1,3,0,0,0,0,0,0,0
